DATE,종가,오픈,고가,저가,거래량,변동 %
2021-11-30,0.99761,0.98945,1.02975,0.97116,653.91M,0.82%
2021-11-29,0.98950,0.96887,1.00149,0.96318,598.77M,2.11%
2021-11-28,0.96903,0.94528,0.96903,0.89020,643.46M,2.49%
2021-11-27,0.94547,0.93854,0.96495,0.93403,443.48M,0.74%
2021-11-26,0.93854,1.04277,1.04635,0.92297,1.15B,-9.99%
2021-11-25,1.04267,1.03266,1.06370,1.02212,604.41M,0.93%
2021-11-24,1.03310,1.07209,1.07289,1.00944,656.76M,-3.64%
2021-11-23,1.07209,1.03539,1.08177,1.02151,664.53M,3.54%
2021-11-22,1.03548,1.05808,1.06802,1.02616,647.38M,-2.13%
2021-11-21,1.05799,1.09615,1.09715,1.05532,468.55M,-3.48%
2021-11-20,1.09614,1.08957,1.10099,1.06209,493.24M,0.60%
2021-11-19,1.08963,1.04144,1.09849,1.01839,711.47M,4.64%
2021-11-18,1.04133,1.09558,1.15799,1.01932,1.34B,-4.96%
2021-11-17,1.09570,1.08842,1.11245,1.05976,777.75M,0.66%
2021-11-16,1.08851,1.17207,1.17222,1.04887,1.14B,-7.14%
2021-11-15,1.17221,1.18798,1.21934,1.16787,537.98M,-1.32%
2021-11-14,1.18792,1.18937,1.19920,1.16771,389.09M,-0.12%
2021-11-13,1.18937,1.18828,1.20359,1.16787,467.52M,0.08%
2021-11-12,1.18836,1.21489,1.23284,1.15537,617.77M,-2.19%
2021-11-11,1.21499,1.19227,1.25419,1.17713,647.85M,1.91%
2021-11-10,1.19223,1.25619,1.34634,1.13594,1.26B,-5.08%
2021-11-09,1.25608,1.28185,1.28767,1.23000,622.97M,-2.01%
2021-11-08,1.28185,1.21795,1.29468,1.21795,788.09M,5.25%
2021-11-07,1.21790,1.15138,1.23613,1.14525,471.70M,5.79%
2021-11-06,1.15120,1.15824,1.17332,1.10715,356.14M,-0.61%
2021-11-05,1.15831,1.20139,1.20139,1.13652,464.16M,-3.59%
2021-11-04,1.20147,1.21010,1.25508,1.16534,738.50M,-0.71%
2021-11-03,1.21010,1.13516,1.23390,1.12586,1.12B,6.61%
2021-11-02,1.13513,1.09204,1.14612,1.08558,518.14M,3.94%
2021-11-01,1.09205,1.11265,1.13100,1.07103,501.80M,-1.84%
2021-10-31,1.11257,1.08409,1.15205,1.07002,823.88M,2.63%
2021-10-30,1.08406,1.08107,1.11542,1.06318,479.64M,0.29%
2021-10-29,1.08098,1.05806,1.09004,1.05521,484.84M,2.18%
2021-10-28,1.05793,0.99358,1.08086,0.98220,906.77M,6.49%
2021-10-27,0.99349,1.10671,1.12462,0.95469,1.35B,-10.23%
2021-10-26,1.10674,1.09527,1.15926,1.09314,589.66M,1.05%
2021-10-25,1.09527,1.08231,1.10274,1.07836,302.26M,1.19%
2021-10-24,1.08235,1.09354,1.09548,1.05684,315.37M,-1.02%
2021-10-23,1.09354,1.08903,1.10149,1.07665,263.60M,0.40%
2021-10-22,1.08919,1.08836,1.12831,1.07813,475.46M,0.08%
2021-10-21,1.08836,1.14380,1.16343,1.08712,619.77M,-4.83%
2021-10-20,1.14366,1.09105,1.15254,1.08703,488.43M,4.81%
2021-10-19,1.09113,1.08310,1.09965,1.06956,349.32M,0.74%
2021-10-18,1.08314,1.09294,1.10583,1.06503,465.84M,-0.90%
2021-10-17,1.09294,1.13400,1.14054,1.02483,536.15M,-3.62%
2021-10-16,1.13400,1.14136,1.18519,1.13049,473.80M,-0.63%
2021-10-15,1.14125,1.13324,1.16356,1.09733,883.12M,0.71%
2021-10-14,1.13316,1.12775,1.15643,1.11852,481.87M,0.47%
2021-10-13,1.12786,1.10073,1.13807,1.07560,550.37M,2.47%
2021-10-12,1.10069,1.13769,1.13769,1.06589,626.45M,-3.25%
2021-10-11,1.13769,1.13554,1.18138,1.10758,580.27M,0.17%
2021-10-10,1.13577,1.16036,1.22162,1.12951,856.25M,-2.04%
2021-10-09,1.15945,1.06240,1.20814,1.05756,876.03M,9.19%
2021-10-08,1.06190,1.06764,1.09167,1.05582,462.56M,-0.43%
2021-10-07,1.06651,1.07623,1.09379,1.04492,567.98M,-0.90%
2021-10-06,1.07619,1.08399,1.10702,1.01950,702.12M,-0.80%
2021-10-05,1.08482,1.04172,1.08748,1.03819,580.60M,4.15%
2021-10-04,1.04159,1.05505,1.05956,1.00670,566.15M,-1.27%
2021-10-03,1.05503,1.03620,1.08804,1.02110,554.18M,1.82%
2021-10-02,1.03620,1.04213,1.06994,1.00872,548.19M,-0.48%
